organization,url,archived_url,depth,environmental,environment,chemical,chemicals,contaminant,contaminants,contamination,pollution,pollutants,pollutant,endocrine disruptor,endocrine disruptors,endocrine disrupting chemical,endocrine disrupting chemicals,prevention,toxic,toxics,toxin,toxins,pfoa,pfos,pfas,pfcs,pfc,perfluorinated chemicals,precautionary principle,hormone disrupting chemical,hormone disrupting chemicals,pesticide,pesticides,flame retardant,flame retardants,bpa,phthalates,phthalate,paraben,parabens,bisphenol,bisphenols,lead,oxybenzone,diet,exercise,genetics,family history,obese,overweight,pregnancy history,alcohol,dense breasts,physically active,oral contraceptives,birth control,des,diethylstilbestrol,hormone therapy,hrt,pah,pahs,air pollution,physical activity,breast density,black,african american,african americans,african-american,african-americans,latina,latinas,hispanic,latino,asian,disparity,disparities,brac1,brac2,native-american,native-americans,native americans,native american,ethnicity
NCI,https://www.cancer.gov/news-events/press-releases/2018/tailorx-breast-cancer-chemotherapy,https://web.archive.org/web/20190508013606/https://www.cancer.gov/news-events/press-releases/2018/tailorx-breast-cancer-chemotherapy,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCI,https://www.cancer.gov/news-events/cancer-currents-blog/2017/counseling-survivorship-care,https://web.archive.org/web/20190508013607/https://www.cancer.gov/news-events/cancer-currents-blog/2017/counseling-survivorship-care,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://blogs.cancer.org/drlen/2006/12/15/is-the-decrease-in-breast-cancer-incidence-real/,https://web.archive.org/web/20190508013609/http://blogs.cancer.org/drlen/2006/12/15/is-the-decrease-in-breast-cancer-incidence-real/,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/breast-cancer-quiz.html,https://web.archive.org/web/20190508013613/http://ourstory.cancer.org/content/cancer/en/cancer/breast-cancer/breast-cancer-quiz.html,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,https://www.cancer.org/cancer/breast-cancer.html/detailedguide/breast-cancer-risk-factors,https://web.archive.org/web/20190508013614/https://www.cancer.org/cancer/breast-cancer.html/detailedguide/breast-cancer-risk-factors,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,https://www.cancer.org/content/cancer/en/cancer/breast-cancer/reconstruction-surgery.html,https://web.archive.org/web/20190508013615/https://www.cancer.org/content/cancer/en/cancer/breast-cancer/reconstruction-surgery.html,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://blogs.cancer.org/drlen/2006/04/11/estrogen-and-breast-cancer-not-what-we-expected/,https://web.archive.org/web/20190508013616/http://blogs.cancer.org/drlen/2006/04/11/estrogen-and-breast-cancer-not-what-we-expected/,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,0,0,0,0,1,0,0,0,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://prod.cancer.org/cancer/breast-cancer/treatment/chemotherapy-for-breast-cancer.html,https://web.archive.org/web/20190508013617/http://prod.cancer.org/cancer/breast-cancer/treatment/chemotherapy-for-breast-cancer.html,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://blogs.cancer.org/drlen/2008/10/08/predicting-breast-cancer-risk-routinely-not-yet/,https://web.archive.org/web/20190508013618/http://blogs.cancer.org/drlen/2008/10/08/predicting-breast-cancer-risk-routinely-not-yet/,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,https://www.cancer.org/latest-news/living-well.html?tag=cancer-types:breast-cancer-in-men,https://web.archive.org/web/20190508013621/https://www.cancer.org/latest-news/living-well.html?tag=cancer-types:breast-cancer-in-men,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ACS,https://www.cancer.org/cancer/breast-cancer/non-cancerous-breast-conditions/mastitis.html,https://web.archive.org/web/20190508013622/https://www.cancer.org/cancer/breast-cancer/non-cancerous-breast-conditions/mastitis.html,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://blogs.cancer.org/drlen/2008/06/01/vitamin-d-and-breast-cancer-redux-caution-ahead/,https://web.archive.org/web/20190508013623/http://blogs.cancer.org/drlen/2008/06/01/vitamin-d-and-breast-cancer-redux-caution-ahead/,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,https://www.cancer.org/latest-news/fda-approves-kisqali-ribociclib-for-breast-cancer.html,https://web.archive.org/web/20190508013625/https://www.cancer.org/latest-news/fda-approves-kisqali-ribociclib-for-breast-cancer.html,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://blogs.cancer.org/drlen/2005/10/25/tamoxifen-and-adjuvant-therapy-for-breast-cancer/,https://web.archive.org/web/20190508013625/http://blogs.cancer.org/drlen/2005/10/25/tamoxifen-and-adjuvant-therapy-for-breast-cancer/,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,https://www.cancer.org/cancer/breast-cancer-in-men/about/what-is-breast-cancer-in-men.html,https://web.archive.org/web/20190508013627/https://www.cancer.org/cancer/breast-cancer-in-men/about/what-is-breast-cancer-in-men.html,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,https://www.cancer.org/cancer/breast-cancer/about/whats-new-in-breast-cancer-research.html,https://web.archive.org/web/20190508013628/https://www.cancer.org/cancer/breast-cancer/about/whats-new-in-breast-cancer-research.html,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCI,https://www.cancer.gov/news-events/cancer-currents-blog/2017/tmist-breast-cancer-screening,https://web.archive.org/web/20190508013629/https://www.cancer.gov/news-events/cancer-currents-blog/2017/tmist-breast-cancer-screening,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCI,https://www.cancer.gov/publications/dictionaries/cancer-terms/def/breast-carcinoma-in-situ,https://web.archive.org/web/20190508013630/https://www.cancer.gov/publications/dictionaries/cancer-terms/def/breast-carcinoma-in-situ,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCI,https://imat.cancer.gov/about-imat/grants-awarded/2003/functional-proteomics-breast-cancer,https://web.archive.org/web/20190508013633/https://imat.cancer.gov/about-imat/grants-awarded/2003/functional-proteomics-breast-cancer,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCI,https://cam.cancer.gov/cam_at_nci/annual_report/2011/exercise_metastatic_breast_cancer.htm,https://web.archive.org/web/20190508013637/https://cam.cancer.gov/cam_at_nci/annual_report/2011/exercise_metastatic_breast_cancer.htm,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCI,https://www.cancer.gov/news-events/cancer-currents-blog/2017/fda-fulvestrant-breast-cancer,https://web.archive.org/web/20190508013638/https://www.cancer.gov/news-events/cancer-currents-blog/2017/fda-fulvestrant-breast-cancer,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCI,https://dceg.cancer.gov/research/cancer-types/breast-cancer/publications-columbia-missouri,https://web.archive.org/web/20190508013639/https://dceg.cancer.gov/research/cancer-types/breast-cancer/publications-columbia-missouri,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCI,https://www.cancer.gov/publications/dictionaries/cancer-terms/def/sestamibi-breast-imaging,https://web.archive.org/web/20190508013640/https://www.cancer.gov/publications/dictionaries/cancer-terms/def/sestamibi-breast-imaging,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCI,https://www.cancer.gov/news-events/cancer-currents-blog/2017/fda-abemaciclib-breast-cancer,https://web.archive.org/web/20190508013641/https://www.cancer.gov/news-events/cancer-currents-blog/2017/fda-abemaciclib-breast-cancer,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCI,https://www.cancer.gov/publications/dictionaries/cancer-terms/def/multifocal-breast-cancer,https://web.archive.org/web/20190508013643/https://www.cancer.gov/publications/dictionaries/cancer-terms/def/multifocal-breast-cancer,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://blogs.cancer.org/drlen/2007/05/03/what-really-caused-the-decrease-in-breast-cancer/,https://web.archive.org/web/20190508013644/http://blogs.cancer.org/drlen/2007/05/03/what-really-caused-the-decrease-in-breast-cancer/,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,https://www.cancer.org/content/cancer/en/latest-news.html?tag=cancer-types%3Abreast-cancer,https://web.archive.org/web/20190508013646/https://www.cancer.org/content/cancer/en/latest-news.html?tag=cancer-types%3Abreast-cancer,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0
ACS,https://www.cancer.org/latest-news/how-your-weight-affects-your-risk-of-breast-cancer.html,https://web.archive.org/web/20190508013647/https://www.cancer.org/latest-news/how-your-weight-affects-your-risk-of-breast-cancer.html,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://blogs.cancer.org/drlen/2007/01/26/fewer-mammograms-means-more-breast-cancer-deaths/,https://web.archive.org/web/20190508013649/http://blogs.cancer.org/drlen/2007/01/26/fewer-mammograms-means-more-breast-cancer-deaths/,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://blogs.cancer.org/drlen/2006/03/21/genetic-tests-and-breast-cancer-risk-not-perfect/,https://web.archive.org/web/20190508013652/http://blogs.cancer.org/drlen/2006/03/21/genetic-tests-and-breast-cancer-risk-not-perfect/,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
ACS,http://blogs.cancer.org/drlen/2007/02/06/new-breast-cancer-genetic-test-what-does-it-mean/,https://web.archive.org/web/20190508013654/http://blogs.cancer.org/drlen/2007/02/06/new-breast-cancer-genetic-test-what-does-it-mean/,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,https://www.cancer.org/cancer/breast-cancer-in-men/causes-risks-prevention/prevention.html,https://web.archive.org/web/20190508013656/https://www.cancer.org/cancer/breast-cancer-in-men/causes-risks-prevention/prevention.html,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://blogs.cancer.org/drlen/2005/10/26/early-detection-for-breast-cancer-no-more-doubts/,https://web.archive.org/web/20190508013657/http://blogs.cancer.org/drlen/2005/10/26/early-detection-for-breast-cancer-no-more-doubts/,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://blogs.cancer.org/drlen/2009/09/14/breast-cancer-and-health-reform-check-the-numbers/,https://web.archive.org/web/20190508013659/http://blogs.cancer.org/drlen/2009/09/14/breast-cancer-and-health-reform-check-the-numbers/,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,https://www.cancer.org/research/infographics-gallery/breast-cancer-screening-guideline.html,https://web.archive.org/web/20190508013702/https://www.cancer.org/research/infographics-gallery/breast-cancer-screening-guideline.html,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCI,https://www.cancer.gov/publications/dictionaries/cancer-terms/def/early-stage-breast-cancer,https://web.archive.org/web/20190508013702/https://www.cancer.gov/publications/dictionaries/cancer-terms/def/early-stage-breast-cancer,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCI,https://www.cancer.gov/publications/dictionaries/cancer-terms/def/breast-conserving-surgery,https://web.archive.org/web/20190508013704/https://www.cancer.gov/publications/dictionaries/cancer-terms/def/breast-conserving-surgery,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCI,https://cancerresearchideas.cancer.gov/a/dtd/Focus-on-Metastatic-Breast-Cancer/184968-39827,https://web.archive.org/web/20190508013705/https://cancerresearchideas.cancer.gov/a/dtd/Focus-on-Metastatic-Breast-Cancer/184968-39827,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCI,https://prevention.cancer.gov/research-groups/breast-and-gynecologic-cancer/grants?topic=86,https://web.archive.org/web/20190508013707/https://prevention.cancer.gov/research-groups/breast-and-gynecologic-cancer/grants?topic=86,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCI,https://prevention.cancer.gov/research-groups/breast-and-gynecologic-cancer/clinical-trials,https://web.archive.org/web/20190508013710/https://prevention.cancer.gov/research-groups/breast-and-gynecologic-cancer/clinical-trials,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCI,https://prevention.cancer.gov/research-groups/breast-and-gynecologic-cancer/grants?topic=87,https://web.archive.org/web/20190508013711/https://prevention.cancer.gov/research-groups/breast-and-gynecologic-cancer/grants?topic=87,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,https://www.cancer.org/cancer/breast-cancer-in-men/detection-diagnosis-staging/staging.html,https://web.archive.org/web/20190508013713/https://www.cancer.org/cancer/breast-cancer-in-men/detection-diagnosis-staging/staging.html,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://blogs.cancer.org/drlen/2006/06/06/preventing-breast-cancer-the-star-trial-revisited/,https://web.archive.org/web/20190508013715/http://blogs.cancer.org/drlen/2006/06/06/preventing-breast-cancer-the-star-trial-revisited/,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,https://www.cancer.org/latest-news/preventive-breast-cancer-surgery-on-the-rise-in-men.html,https://web.archive.org/web/20190508013716/https://www.cancer.org/latest-news/preventive-breast-cancer-surgery-on-the-rise-in-men.html,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,https://blogs.cancer.org/expertvoices/2012/10/11/does-being-overweight-cause-breast-cancer/,https://web.archive.org/web/20190508013718/https://www.cancer.org/cancer/breast-cancer/risk-and-prevention/lifestyle-related-breast-cancer-risk-factors.html,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,5,0,5,0,1,3,9,0,0,11,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,http://blogs.cancer.org/drlen/2010/04/19/reducing-the-risk-of-breast-cancer-the-star-trial/,https://web.archive.org/web/20190508013719/http://blogs.cancer.org/drlen/2010/04/19/reducing-the-risk-of-breast-cancer-the-star-trial/,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,https://www.cancer.org/latest-news/how-your-diet-may-affect-your-risk-of-breast-cancer.html,https://web.archive.org/web/20190508013721/https://www.cancer.org/latest-news/how-your-diet-may-affect-your-risk-of-breast-cancer.html,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,https://www.cancer.org/latest-news/facing-breast-cancer-couple-says-miracles-do-happen.html,https://web.archive.org/web/20190508013721/https://www.cancer.org/latest-news/facing-breast-cancer-couple-says-miracles-do-happen.html,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS,https://www.cancer.org/cancer/breast-cancer-in-men/causes-risks-prevention/what-causes.html,https://web.archive.org/web/20190508013723/https://www.cancer.org/cancer/breast-cancer-in-men/causes-risks-prevention/what-causes.html,4,0,1,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
